Total_Stops,Price,journey_month,journey_day,dep_hour,dep_mins,arr_hour,arr_mins,dur_hours,dur_minutes,dur_total,air_Air India,air_Business Class Flights,air_GoAir,air_IndiGo,air_Jet Airways,air_Multiple carriers,air_Premium Economy flights,air_SpiceJet,air_Vistara,src_Chennai,src_Delhi,src_Kolkata,src_Mumbai,dest_Cochin,dest_Delhi,dest_Hyderabad,dest_Kolkata,dest_New Delhi
1,14871,3,3,10,45,1,35,14,50,890,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15554,5,18,8,0,19,0,11,0,660,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,36235,3,1,14,5,19,10,5,5,305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3175,3,24,16,55,18,25,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3597,5,24,17,45,20,5,2,20,140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1965,6,27,13,15,14,45,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,12717,6,24,10,0,19,0,9,0,540,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6015,6,3,14,25,17,40,3,15,195,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5615,3,9,23,25,2,10,2,45,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7845,3,27,19,0,1,35,6,35,395,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,6,9,21,10,22,35,25,25,1525,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27210,3,15,21,25,5,5,7,40,460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4174,4,6,14,25,16,55,2,30,150,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6883,3,21,8,0,21,0,13,0,780,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6883,3,21,9,0,21,0,12,0,720,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,8355,5,21,10,20,17,35,7,15,435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5469,3,24,20,30,23,20,2,50,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6478,6,27,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11913,3,3,19,40,22,20,2,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,7006,5,21,18,35,1,30,6,55,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12681,4,1,16,30,22,35,6,5,365,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,5,21,23,5,19,0,19,55,1195,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,6,15,14,0,21,0,7,0,420,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,1,19,15,19,0,23,45,1425,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6220,3,3,7,30,12,20,4,50,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10262,6,6,7,5,12,35,5,30,330,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8576,5,12,9,25,18,30,9,5,545,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10031,3,24,19,45,20,40,24,55,1495,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12819,6,24,19,10,19,0,23,50,1430,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5052,4,15,7,25,13,35,6,10,370,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,22270,3,1,8,0,8,15,24,15,1455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5613,4,27,7,0,9,40,2,40,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3873,4,1,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,6015,5,15,5,35,8,50,3,15,195,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,6,9,6,30,12,0,5,30,330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2227,5,12,13,15,14,45,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,7229,4,1,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10368,6,6,5,30,19,0,13,30,810,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,5,21,17,30,4,25,10,55,655,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,6,12,7,0,19,0,12,0,720,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12121,5,9,9,35,23,35,14,0,840,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,16163,5,27,6,50,7,40,24,50,1490,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12284,3,18,5,45,18,25,12,40,760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5780,6,21,19,30,22,15,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4995,5,9,10,20,11,50,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6496,6,9,5,10,10,5,4,55,295,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12488,6,12,12,20,19,15,30,55,1855,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,5,15,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2647,6,18,5,45,7,15,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,12649,3,3,13,0,15,50,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8266,6,12,11,40,19,15,7,35,455,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6216,5,15,6,0,9,10,3,10,190,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,4423,4,1,1,30,4,15,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,17996,3,6,8,0,8,15,24,15,1455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5726,4,15,8,45,13,15,4,30,270,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,15147,3,6,6,0,15,30,9,30,570,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,15554,5,18,20,55,19,0,22,5,1325,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12819,6,24,23,5,4,25,29,20,1760,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7198,6,27,18,0,1,30,7,30,450,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,5073,4,3,16,0,21,0,5,0,300,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,6,27,21,15,0,15,3,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3205,3,27,7,10,8,35,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3257,5,12,5,55,8,35,2,40,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,4804,6,3,22,15,0,50,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10231,3,9,16,50,21,35,4,45,285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12898,5,21,20,55,4,25,7,30,450,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2227,3,21,21,20,22,45,1,25,85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,9258,4,1,12,0,11,10,23,10,1390,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9663,5,24,16,30,9,20,16,50,1010,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8040,5,21,7,5,8,30,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3419,6,6,20,55,23,40,2,45,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8016,6,1,7,10,10,10,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7229,4,6,17,45,20,45,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4959,6,6,10,35,19,35,9,0,540,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10151,6,9,12,0,11,10,23,10,1390,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,10703,5,18,5,15,19,15,38,0,2280,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,6,9,8,25,18,15,9,50,590,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7205,3,6,16,10,22,20,6,10,370,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12284,3,18,8,55,18,25,9,30,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13994,6,9,9,35,22,5,12,30,750,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6015,4,15,14,25,17,40,3,15,195,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4226,4,3,6,15,10,30,4,15,255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,9483,3,21,19,10,18,50,23,40,1420,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5198,5,15,7,10,10,10,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10368,6,27,5,30,19,0,13,30,810,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,11982,6,3,17,45,20,5,2,20,140,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,8032,3,15,11,50,13,0,25,10,1510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5510,5,15,14,15,16,45,2,30,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8177,5,9,23,30,4,35,5,5,305,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11410,6,1,16,45,22,25,5,40,340,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9385,3,21,7,0,12,50,5,50,350,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,6,10,0,19,0,9,0,540,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,6,18,9,0,11,25,2,25,145,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,11999,3,21,11,40,18,50,7,10,430,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,14300,6,27,18,20,12,35,18,15,1095,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2175,5,12,13,15,14,45,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2,14431,5,9,6,50,7,40,24,50,1490,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,5,21,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3809,5,24,19,20,23,45,4,25,265,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7354,6,24,7,30,19,15,11,45,705,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,12537,3,27,8,0,15,30,7,30,450,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,9719,5,27,13,0,19,15,6,15,375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8040,5,24,10,20,11,50,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4995,5,24,7,5,8,30,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4591,4,6,23,30,2,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7662,6,6,16,45,21,5,28,20,1700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3850,6,24,7,55,10,15,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6442,6,3,8,35,22,30,13,55,835,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11378,6,3,23,30,4,35,5,5,305,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13377,6,27,15,0,1,30,10,30,630,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,5,21,8,25,20,45,12,20,740,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4995,5,9,7,5,8,30,1,25,85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2,6057,3,27,17,15,9,25,16,10,970,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5176,4,6,10,0,12,45,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,13014,6,9,9,40,4,25,18,45,1125,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7917,3,1,16,15,20,35,4,20,260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5583,6,9,6,5,11,20,5,15,315,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,7229,4,9,6,0,8,45,2,45,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7191,5,18,16,0,1,30,9,30,570,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3210,6,12,19,35,21,5,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14871,3,6,15,0,1,35,10,35,635,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8099,5,15,8,30,19,15,10,45,645,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,8366,5,21,9,25,18,30,9,5,545,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6297,3,9,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,18286,3,3,13,0,21,0,8,0,480,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,17024,3,6,23,5,19,45,20,40,1240,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6144,4,24,7,10,10,10,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13941,3,9,6,0,19,45,13,45,825,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,3702,5,9,18,55,22,0,3,5,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5583,5,15,6,5,11,20,5,15,315,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,10208,3,12,19,40,9,10,13,30,810,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12384,5,6,9,35,18,0,8,25,505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,17049,5,6,10,0,5,25,19,25,1165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7006,5,24,7,30,21,0,13,30,810,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12723,6,12,5,50,20,25,14,35,875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10577,6,12,8,0,4,25,20,25,1225,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16736,3,6,7,0,19,10,12,10,730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10262,6,24,13,0,4,25,15,25,925,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7155,6,24,11,25,19,15,7,50,470,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,15147,3,3,10,20,1,35,15,15,915,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,6,12,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8714,3,15,9,30,16,20,6,50,410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10953,5,6,9,35,9,45,24,10,1450,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10203,6,12,20,30,20,25,23,55,1435,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12373,5,18,13,0,12,35,23,35,1415,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14151,5,12,9,35,23,35,14,0,840,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12121,5,24,9,35,14,25,28,50,1730,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5586,4,9,6,0,9,10,3,10,190,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,10844,5,18,8,25,12,0,27,35,1655,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8586,5,21,21,10,4,40,7,30,450,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5409,6,6,17,55,22,50,4,55,295,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,7178,3,21,9,45,21,20,11,35,695,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,5797,6,24,10,20,1,30,15,10,910,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,13759,3,24,19,45,19,40,23,55,1435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13873,5,24,7,0,1,20,18,20,1100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,5,21,20,55,19,0,22,5,1325,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2017,6,27,13,15,14,45,1,30,90,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,10844,5,18,20,0,18,15,22,15,1335,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3573,4,24,21,10,0,5,2,55,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,8066,5,6,9,35,9,45,24,10,1450,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14053,3,9,20,50,18,50,22,0,1320,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12284,3,18,8,0,15,15,7,15,435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5351,4,9,6,5,11,20,5,15,315,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,7064,4,1,16,30,16,20,23,50,1430,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10394,3,3,2,5,7,25,5,20,320,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,5,15,18,55,9,20,14,25,865,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13727,5,18,17,30,1,30,8,0,480,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,6,12,19,15,12,35,17,20,1040,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,4,9,7,10,10,5,2,55,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7074,3,3,5,50,8,40,2,50,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17267,3,6,7,5,21,0,13,55,835,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14067,5,21,15,0,1,30,10,30,630,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,5,1,8,30,11,20,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4823,4,27,20,0,22,50,2,50,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4483,5,12,23,55,2,45,2,50,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14960,6,6,9,50,23,15,13,25,805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7171,6,1,17,0,19,45,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12173,3,24,20,30,8,55,12,25,745,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11392,3,3,0,30,8,45,8,15,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16057,5,15,10,0,13,45,27,45,1665,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,6,9,17,0,10,55,17,55,1075,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4030,5,21,11,10,14,5,2,55,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4226,5,6,19,35,23,15,3,40,220,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11050,3,9,4,0,19,15,15,15,915,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6961,5,21,10,0,12,45,2,45,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14231,3,24,21,10,9,15,12,5,725,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10919,6,27,14,35,12,35,22,0,1320,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10913,3,27,7,0,19,15,12,15,735,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5277,6,27,22,5,0,25,2,20,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,7485,5,21,10,20,21,0,10,40,640,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14231,3,24,16,55,16,20,23,25,1405,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4201,4,6,7,25,13,35,6,10,370,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7931,3,6,14,10,17,10,3,0,180,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6513,5,15,14,55,22,30,7,35,455,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,6,6,15,0,19,0,28,0,1680,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6218,5,9,18,5,23,30,5,25,325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8603,6,27,12,0,19,15,7,15,435,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7318,5,21,8,30,21,0,12,30,750,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13504,6,15,10,0,19,0,9,0,540,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,5,15,7,5,22,30,15,25,925,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,5224,5,27,11,30,14,5,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12692,6,12,9,35,18,0,8,25,505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9689,6,6,10,20,17,35,7,15,435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13033,5,9,10,0,1,20,15,20,920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13626,6,12,6,30,16,20,9,50,590,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2754,5,18,19,5,20,35,1,30,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12121,5,9,17,0,9,45,16,45,1005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3419,4,24,1,30,4,15,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,13033,5,21,10,0,1,20,15,20,920,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4174,4,6,4,40,7,15,2,35,155,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6152,6,27,7,55,22,25,14,30,870,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5201,6,27,5,10,8,0,2,50,170,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9134,3,15,7,0,16,10,9,10,550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,13243,5,18,7,0,1,20,18,20,1100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,5,27,5,30,4,25,22,55,1375,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2759,5,9,19,35,21,5,1,30,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4423,5,15,6,5,8,50,2,45,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9187,5,18,7,10,22,40,15,30,930,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,7740,5,18,7,10,22,30,15,20,920,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,6144,5,24,19,50,22,50,3,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10877,6,9,4,55,12,35,7,40,460,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,6442,6,15,11,55,22,30,10,35,635,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7048,3,27,4,45,15,30,10,45,645,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5797,6,27,15,15,1,30,10,15,615,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,10573,3,3,6,45,23,55,17,10,1030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7503,5,15,8,30,21,0,12,30,750,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6104,6,12,17,30,1,30,8,0,480,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,5,9,21,10,8,15,11,5,665,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5769,6,3,11,10,14,5,2,55,175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3100,6,15,13,55,15,25,1,30,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12373,5,18,17,30,4,25,10,55,655,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3815,3,15,9,0,11,30,2,30,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
